Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 136.761 NA 93 394 0 NA NA NA 160 626 0 NA NA NA 610 17766 777 NA NA NA 986 6667 853 NA NA
1543183200.0 136.7611 NA 177 0 NA NA NA NA 283 0 NA NA NA NA 5332 120 NA NA NA NA 7461 232 NA NA NA
1543183200.0 136.762 NA 94 403 0 NA NA NA 162 662 0 NA NA NA 615 19971 794 NA NA NA 987 9691 1477 NA NA
1543183200.0 136.763 NA 87 375 0 NA NA NA 162 574 0 NA NA NA 846 17020 1263 NA NA NA 898 8056 2753 NA NA
1543183200.0 136.764 NA 95 365 0 NA NA NA 156 554 0 NA NA NA 770 20871 943 NA NA NA 1012 11193 1909 NA NA
1543183200.0 136.7721 NA 169 0 NA NA NA NA 278 0 NA NA NA NA 5350 140 NA NA NA NA 10068 289 NA NA NA
1543183200.0 136.7722 NA 159 0 NA NA NA NA 262 0 NA NA NA NA 2715 159 NA NA NA NA 4648 274 NA NA NA
1543183200.0 136.7801 NA 116 0 NA NA NA NA 188 0 NA NA NA NA 438 237 NA NA NA NA 2189 378 NA NA NA
1543183200.0 136.7802 NA 81 0 NA NA NA NA 135 0 NA NA NA NA 282 150 NA NA NA NA 592 307 NA NA NA
1543183200.0 136.7803 NA 112 0 NA NA NA NA 188 0 NA NA NA NA 741 209 NA NA NA NA 2457 417 NA NA NA
1543183200.0 136.786 NA 115 411 0 NA NA NA 183 644 0 NA NA NA 715 20175 1161 NA NA NA 1055 10594 1513 NA NA
1543183200.0 136.803 NA 107 333 0 NA NA NA 177 502 0 NA NA NA 753 3002 1076 NA NA NA 1700 3440 2015 NA NA
1543183200.0 136.815 NA 113 336 0 NA NA NA 178 511 0 NA NA NA 637 3083 1227 NA NA NA 845 3492 1360 NA NA
1543183200.0 136.827 NA 103 343 0 NA NA NA 181 501 0 NA NA NA 593 3110 1164 NA NA NA 1032 2669 1387 NA NA
1543183200.0 136.8311 NA 172 0 NA NA NA NA 275 0 NA NA NA NA 2498 137 NA NA NA NA 2708 269 NA NA NA
1543183200.0 136.839 NA 117 342 0 NA NA NA 194 511 0 NA NA NA 626 3237 1188 NA NA NA 650 2712 1458 NA NA
1543183200.0 136.8521 NA 160 0 NA NA NA NA 280 0 NA NA NA NA 1871 142 NA NA NA NA 2075 251 NA NA NA
1543183200.0 136.8561 NA 231 362 0 NA NA NA 385 523 0 NA NA NA 1642 3075 1158 NA NA NA 2144 2659 1412 NA NA
1543183200.0 136.8562 NA 202 356 0 NA NA NA 323 522 0 NA NA NA 1457 2823 1220 NA NA NA 1884 2696 1633 NA NA
1543183200.0 136.858 NA 233 367 0 NA NA NA 365 520 0 NA NA NA 1917 3380 1555 NA NA NA 2283 3184 1875 NA NA
1543183200.0 136.8643 NA 275 490 0 NA NA NA 426 839 0 NA NA NA 3975 22734 1653 NA NA NA 2460 8079 2096 NA NA
1543183200.0 136.87 NA 227 360 0 NA NA NA 356 517 0 NA NA NA 2229 3790 1478 NA NA NA 2429 3324 1673 NA NA
1543183200.0 1361.17 81 163 373 0 NA NA 148 591 542 0 NA NA 4325 761 2082 1192 NA NA 3355 668 3228 1532 NA NA
1543183200.0 1365.0 NA 132 346 0 NA NA NA 606 470 0 NA NA NA 559 1880 731 NA NA NA 538 1957 1393 NA NA
1543183200.0 140.51 NA 58 231 0 NA NA NA 120 337 0 NA NA NA 561 1972 330 NA NA NA 502 1248 512 NA NA
1543183200.0 140.52 NA 277 227 0 NA NA NA 417 378 0 NA NA NA 2317 2039 337 NA NA NA 1589 1445 580 NA NA
