Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543269600.0 4.28 NA 76 308 0 NA NA NA NA 140 450 0 NA NA NA NA 1232 3950 3954 NA NA NA NA 1961 4120 4851 NA NA NA
1543269600.0 4.58 NA 53 315 0 NA NA NA NA 113 471 0 NA NA NA NA 768 5919 868 NA NA NA NA 958 4343 1339 NA NA NA
1543269600.0 4007.0 67 109 292 NA NA NA NA 140 560 461 NA NA NA NA 1346 662 3073 NA NA NA NA 895 805 3993 NA NA NA NA
1543269600.0 4008.0 42 0 0 NA NA NA NA 107 0 0 NA NA NA NA 917 415 2671 NA NA NA NA 808 513 3321 NA NA NA NA
1543269600.0 44.0 NA 125 284 0 NA NA NA NA 597 438 0 NA NA NA NA 2742 5145 1253 NA NA NA NA 2118 5607 2008 NA NA NA
1543269600.0 5.2 240 0 NA NA NA NA NA 698 0 NA NA NA NA NA 1898 418 NA NA NA NA NA 2655 654 NA NA NA NA NA
1543269600.0 50204.0 NA 200 415 0 NA NA NA NA 618 644 0 NA NA NA NA 2396 5700 1219 NA NA NA NA 3183 7218 1394 NA NA NA
1543269600.0 50206.0 NA 198 390 0 NA NA NA NA 572 578 0 NA NA NA NA 2182 5256 1191 NA NA NA NA 2372 6052 1486 NA NA NA
1543269600.0 503.0 33 0 NA NA NA NA NA 91 0 NA NA NA NA NA 683 302 NA NA NA NA NA 1237 607 NA NA NA NA NA
1543269600.0 504.0 35 0 NA NA NA NA NA 88 0 NA NA NA NA NA 618 322 NA NA NA NA NA 1671 788 NA NA NA NA NA
1543269600.0 505.0 36 0 NA NA NA NA NA 90 0 NA NA NA NA NA 601 344 NA NA NA NA NA 874 1158 NA NA NA NA NA
1543269600.0 506.0 37 0 NA NA NA NA NA 89 0 NA NA NA NA NA 609 335 NA NA NA NA NA 991 809 NA NA NA NA NA
1543269600.0 507.0 30 0 NA NA NA NA NA 91 0 NA NA NA NA NA 647 311 NA NA NA NA NA 854 633 NA NA NA NA NA
1543269600.0 508.0 36 0 NA NA NA NA NA 91 0 NA NA NA NA NA 572 345 NA NA NA NA NA 1072 1278 NA NA NA NA NA
1543269600.0 509.0 33 0 NA NA NA NA NA 88 0 NA NA NA NA NA 578 349 NA NA NA NA NA 868 1286 NA NA NA NA NA
1543269600.0 510.0 33 0 NA NA NA NA NA 90 0 NA NA NA NA NA 962 322 NA NA NA NA NA 1974 1062 NA NA NA NA NA
1543269600.0 511.0 40 0 NA NA NA NA NA 96 0 NA NA NA NA NA 21642 313 NA NA NA NA NA 29560 1705 NA NA NA NA NA
1543269600.0 512.0 14 40 0 NA NA NA NA 65 97 0 NA NA NA NA 3427 679 287 NA NA NA NA 12998 1867 475 NA NA NA NA
1543269600.0 513.0 14 39 0 NA NA NA NA 65 98 0 NA NA NA NA 1031 602 277 NA NA NA NA 2935 1002 454 NA NA NA NA
1543269600.0 514.0 13 37 0 NA NA NA NA 65 99 0 NA NA NA NA 723 633 331 NA NA NA NA 3207 1054 828 NA NA NA NA
1543269600.0 515.0 14 39 0 NA NA NA NA 65 96 0 NA NA NA NA 3404 620 353 NA NA NA NA 12998 1052 685 NA NA NA NA
1543269600.0 516.0 14 39 0 NA NA NA NA 65 97 0 NA NA NA NA 1017 634 299 NA NA NA NA 1464 1422 564 NA NA NA NA
1543269600.0 517.0 13 39 0 NA NA NA NA 65 98 0 NA NA NA NA 1603 621 342 NA NA NA NA 3285 1078 821 NA NA NA NA
1543269600.0 518.0 15 32 0 NA NA NA NA 65 97 0 NA NA NA NA 3091 589 325 NA NA NA NA 11236 2192 1826 NA NA NA NA
1543269600.0 519.0 13 40 0 NA NA NA NA 65 97 0 NA NA NA NA 996 661 305 NA NA NA NA 2455 1658 504 NA NA NA NA
1543269600.0 520.0 14 36 0 NA NA NA NA 65 97 0 NA NA NA NA 1626 636 322 NA NA NA NA 3440 943 804 NA NA NA NA
1543269600.0 521.0 14 35 0 NA NA NA NA 65 97 0 NA NA NA NA 1081 610 302 NA NA NA NA 2262 952 1538 NA NA NA NA
1543269600.0 522.0 14 40 0 NA NA NA NA 65 97 0 NA NA NA NA 3306 637 305 NA NA NA NA 6467 958 624 NA NA NA NA
1543269600.0 524.0 15 41 0 NA NA NA NA 65 98 0 NA NA NA NA 1516 558 362 NA NA NA NA 3180 910 703 NA NA NA NA
1543269600.0 525.0 14 39 0 NA NA NA NA 65 97 0 NA NA NA NA 1029 656 321 NA NA NA NA 2513 1786 894 NA NA NA NA
1543269600.0 526.0 13 37 0 NA NA NA NA 65 97 0 NA NA NA NA 3227 652 305 NA NA NA NA 17007 1443 620 NA NA NA NA
1543269600.0 527.0 18 41 0 NA NA NA NA 65 98 0 NA NA NA NA 1494 546 288 NA NA NA NA 2512 904 518 NA NA NA NA
1543269600.0 528.0 13 36 0 NA NA NA NA 65 97 0 NA NA NA NA 990 659 322 NA NA NA NA 3389 1547 895 NA NA NA NA
1543269600.0 529.0 15 35 0 NA NA NA NA 65 96 0 NA NA NA NA 2707 454 199 NA NA NA NA 4213 657 295 NA NA NA NA
1543269600.0 530.0 15 42 0 NA NA NA NA 65 98 0 NA NA NA NA 1097 446 221 NA NA NA NA 1177 585 336 NA NA NA NA
1543269600.0 531.0 45 0 NA NA NA NA NA 197 0 NA NA NA NA NA 531 231 NA NA NA NA NA 2391 445 NA NA NA NA NA
1543269600.0 534.0 39 0 NA NA NA NA NA 105 0 NA NA NA NA NA 572 240 NA NA NA NA NA 863 1779 NA NA NA NA NA
1543269600.0 535.0 41 0 NA NA NA NA NA 97 0 NA NA NA NA NA 982 207 NA NA NA NA NA 1237 354 NA NA NA NA NA
1543269600.0 541.0 44 0 NA NA NA NA NA 103 0 NA NA NA NA NA 481 253 NA NA NA NA NA 689 2080 NA NA NA NA NA
1543269600.0 545.0 47 0 NA NA NA NA NA 101 0 NA NA NA NA NA 489 226 NA NA NA NA NA 647 321 NA NA NA NA NA
1543269600.0 552.0 14 36 0 NA NA NA NA 65 98 0 NA NA NA NA 2158 486 196 NA NA NA NA 1287 689 263 NA NA NA NA
1543269600.0 554.0 14 38 0 NA NA NA NA 65 98 0 NA NA NA NA 1908 486 251 NA NA NA NA 2267 2416 1806 NA NA NA NA
1543269600.0 556.0 16 39 0 NA NA NA NA 65 97 0 NA NA NA NA 468 505 209 NA NA NA NA 917 2223 456 NA NA NA NA
1543269600.0 560.0 38 0 NA NA NA NA NA 88 0 NA NA NA NA NA 451 191 NA NA NA NA NA 1842 260 NA NA NA NA NA
1543269600.0 561.0 37 0 NA NA NA NA NA 93 0 NA NA NA NA NA 493 239 NA NA NA NA NA 785 1509 NA NA NA NA NA
1543269600.0 562.0 19 39 0 NA NA NA NA 65 93 0 NA NA NA NA 464 495 253 NA NA NA NA 894 2221 2638 NA NA NA NA
1543269600.0 7.0 57 103 158 57 0 NA NA 130 543 243 112 0 NA NA 648 515 1312 743 314 NA NA 1407 594 2761 1151 383 NA NA
1543269600.0 7.21 69 160 203 63 0 NA NA 129 598 351 114 0 NA NA 1024 646 1425 820 464 NA NA 803 702 2645 1239 986 NA NA
1543269600.0 8.0 NA 117 170 46 0 NA NA NA 599 254 99 0 NA NA NA 1770 1373 518 318 NA NA NA 1072 2169 688 660 NA NA
