Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1542621600.0 136.849 NA 192 338 0 NA NA NA NA 264 397 0 NA NA NA NA 7321 33018 3577 NA NA NA NA 8791 34852 3631 NA NA NA
1542621600.0 136.85 NA 178 405 0 NA NA NA NA 261 480 0 NA NA NA NA 7632 38187 3495 NA NA NA NA 9243 40110 3569 NA NA NA
1542621600.0 136.851 NA 177 336 0 NA NA NA NA 263 395 0 NA NA NA NA 8772 36207 3530 NA NA NA NA 10610 38122 3583 NA NA NA
1542621600.0 136.852 NA 181 363 0 NA NA NA NA 264 435 0 NA NA NA NA 8479 43222 3920 NA NA NA NA 9297 47435 4537 NA NA NA
1542621600.0 136.8521 NA 131 0 NA NA NA NA NA 212 0 NA NA NA NA NA 3278 317 NA NA NA NA NA 4281 628 NA NA NA NA
1542621600.0 136.853 NA 186 385 0 NA NA NA NA 266 459 0 NA NA NA NA 7742 40864 3940 NA NA NA NA 9748 45949 4429 NA NA NA
1542621600.0 136.854 NA 178 342 0 NA NA NA NA 265 402 0 NA NA NA NA 9216 42081 3874 NA NA NA NA 10993 46823 4436 NA NA NA
1542621600.0 136.855 NA 178 385 0 NA NA NA NA 262 455 0 NA NA NA NA 8297 35343 3707 NA NA NA NA 10347 36968 3775 NA NA NA
1542621600.0 136.856 NA 181 331 0 NA NA NA NA 260 391 0 NA NA NA NA 5973 25496 4033 NA NA NA NA 7623 27299 4081 NA NA NA
1542621600.0 136.8561 NA 189 301 0 NA NA NA NA 275 357 0 NA NA NA NA 3369 6430 2464 NA NA NA NA 4416 7312 2748 NA NA NA
1542621600.0 136.8562 NA 155 295 0 NA NA NA NA 249 348 0 NA NA NA NA 3071 5653 2490 NA NA NA NA 3822 6559 2823 NA NA NA
1542621600.0 136.857 NA 181 344 0 NA NA NA NA 262 398 0 NA NA NA NA 8782 37905 3470 NA NA NA NA 10540 40195 3520 NA NA NA
1542621600.0 136.858 NA 189 297 0 NA NA NA NA 277 356 0 NA NA NA NA 4514 7557 3511 NA NA NA NA 5903 8404 3827 NA NA NA
1542621600.0 136.859 NA 185 364 0 NA NA NA NA 269 431 0 NA NA NA NA 9652 48710 3946 NA NA NA NA 11097 54317 4577 NA NA NA
1542621600.0 136.86 NA 176 337 0 NA NA NA NA 263 398 0 NA NA NA NA 9018 44531 3885 NA NA NA NA 9669 49048 4578 NA NA NA
